Block,Rows_num,L_c,R,G,t_G,Repetition,F_max,Impulse,u_01,u_12,u_23,WG0_max,WG1_max,WG2_max,WG3_max,Ref_WG0_max,Ref_WG1_max,Ref_WG2_max,Ref_WG3_max,Ref_u_01,Ref_u_12,Ref_u_23,q_max_0,V_0,p_dot_max_0,p_0,Deflection
D,1,0.2265,800,100,1,3,162.343684,446.7203067,3.313253012,1.821192053,3.333333333,0.087700416,0.071294388,0.05524424,0.041905038,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,2,1,164.9157198,558.8238368,3.216374269,1.833333333,3.03030303,0.097301565,0.093437935,0.093562458,0.070450699,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
D,1,0.2265,800,100,2,2,172.9533316,572.1095913,3.25443787,1.797385621,3.174603175,0.099405483,0.091562729,0.093719852,0.07461041,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
D,1,0.2265,800,100,2,3,170.0597913,643.2156587,3.125,1.833333333,2.857142857,0.098565011,0.089964042,0.08418596,0.071967867,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
D,1,0.2265,800,200,1,1,263.6175932,971.5724533,3.525641026,2.558139535,4,0.10384357,0.097713356,0.079752346,0.071463594,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,2,267.1541424,1026.36159,3.481012658,2.511415525,3.921568627,0.102198673,0.092469899,0.074210429,0.070063823,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,3,269.4046738,1092.943463,3.481012658,2.534562212,3.636363636,0.104307899,0.094991543,0.080503256,0.069515696,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,400,100,1,1,49.2062597,158.1526321,2.165354331,1.026119403,0.995024876,0.049713252,0.071113105,0.030723612,0.027813895,0.05707282,0.045183335,0.048443095,0.030334305,2.254112522,1.844506568,1.596338133,0.094165678,0.180939732,166.045271,235.8635303,Emerged
D,1,0.2265,400,100,1,2,61.4234297,186.8723373,2.099236641,1.111111111,1.226993865,0.058139103,0.074990623,0.031880116,0.029369821,0.05707282,0.045183335,0.048443095,0.030334305,2.254112522,1.844506568,1.596338133,0.094165678,0.180939732,166.045271,235.8635303,Emerged
D,1,0.2265,400,100,1,3,63.35245654,164.293681,2.1484375,1.05973025,1.176470588,0.060578439,0.070928432,0.031264046,0.028067917,0.05707282,0.045183335,0.048443095,0.030334305,2.254112522,1.844506568,1.596338133,0.094165678,0.180939732,166.045271,235.8635303,Emerged
D,1,0.2265,400,100,2,1,100.6469755,492.1585178,2.208835341,1.211453744,1.538461538,0.075758684,0.099876796,0.050221888,0.039626935,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,100,2,2,107.7200739,466.8601587,2.083333333,1.288056206,1.941747573,0.069129362,0.102732672,0.04632742,0.039504635,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,100,2,3,80.89052558,204.0399608,2.099236641,1.26146789,1.834862385,0.072254713,0.113170381,0.047937826,0.039373821,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,200,1,1,103.3958388,252.3127403,2.696078431,1.436031332,1.923076923,0.084240559,0.106007163,0.046203184,0.037243018,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
D,1,0.2265,400,200,1,2,110.1474327,167.026469,2.669902913,1.42118863,1.960784314,0.083553106,0.106477149,0.048142113,0.036178336,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
D,1,0.2265,400,200,1,3,118.506549,236.0144248,2.657004831,1.510989011,2,0.07894505,0.100898235,0.048753556,0.037850681,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
D,1,0.2265,400,200,2,1,137.1538085,479.7037078,2.763819095,1.656626506,2.127659574,0.094781934,0.115547732,0.073987395,0.065925088,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,200,2,2,137.7968174,426.3562535,2.722772277,1.622418879,2.298850575,0.096040718,0.108463377,0.071031574,0.064870998,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Submerged
D,1,0.2265,400,200,2,3,136.1892951,438.2997588,2.570093458,1.622418879,2.298850575,0.093405562,0.114275666,0.069850906,0.064440393,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,300,1,1,147.1204472,311.3533718,2.722772277,1.627218935,2.127659574,0.086221244,0.101724622,0.055153166,0.047854711,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Transition
D,1,0.2265,400,300,1,2,134.1316664,424.9549763,2.791878173,1.666666667,2.02020202,0.088212567,0.102925899,0.052486839,0.050255101,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Emerged
D,1,0.2265,400,300,1,3,148.2778633,472.1416172,2.879581152,1.666666667,2.173913043,0.090823446,0.1004807,0.055227018,0.050291197,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Emerged
D,1,0.2265,400,300,2,1,164.3530869,714.984178,2.894736842,1.768488746,2.631578947,0.113307427,0.137213546,0.088207667,0.067475032,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Submerged
D,1,0.2265,400,300,2,2,154.0649438,624.0266722,2.763819095,1.676829268,2.564102564,0.113710628,0.122311782,0.093213394,0.06859184,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Submerged
D,1,0.2265,400,300,2,3,156.6369796,650.0638567,2.511415525,1.751592357,2.53164557,0.113390359,0.122216408,0.089517832,0.07532118,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Submerged
D,1,0.2265,800,100,1,1,201.6476059,494.2944971,3.038674033,1.971326165,2.105263158,0.071695414,0.079556906,0.054433348,0.042892813,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,2,194.8960119,443.3191993,3.235294118,1.833333333,2.469135802,0.097394958,0.0849556,0.061612116,0.045392017,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,3,193.9314985,435.7505017,3.107344633,1.890034364,2.564102564,0.079068951,0.073175301,0.052041964,0.043816133,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,2,1,191.3594628,598.5017328,3.142857143,1.839464883,2.409638554,0.095822961,0.096090559,0.099800652,0.072437103,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Submerged
D,1,0.2265,800,100,2,2,196.1820298,600.3313745,3.142857143,1.870748299,2.469135802,0.100211581,0.088614697,0.099258739,0.07420322,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Submerged
D,1,0.2265,800,100,2,3,196.8250388,783.7579394,2.91005291,1.992753623,2.247191011,0.09478702,0.102504631,0.091892896,0.074894772,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Submerged
D,1,0.2265,800,200,1,1,290.3828407,851.8808717,3.503184713,2.422907489,3.636363636,0.103346561,0.098513781,0.07968287,0.064429065,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,2,294.2408943,883.3364108,3.481012658,2.455357143,3.636363636,0.100991242,0.095778993,0.08214649,0.067362903,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,3,291.3473541,870.0124858,3.548387097,2.488687783,3.174603175,0.103800325,0.095025761,0.082999667,0.06423535,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,100,1,1,201.5993803,701.9662851,2.972972973,1.903114187,2.272727273,0.072830206,0.078725536,0.047363316,0.040236316,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,2,199.6703534,581.0649778,2.956989247,1.978417266,2.898550725,0.077297458,0.071789843,0.050530739,0.039883294,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,3,183.5951297,444.4873697,3.197674419,1.890034364,2.597402597,0.093292308,0.078089178,0.063182334,0.04246792,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,4,187.1316789,414.7641846,3.235294118,1.877133106,2.5,0.086834198,0.07464932,0.074658777,0.044962899,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,5,185.5241565,411.7940218,3.197674419,1.870748299,2.469135802,0.085694719,0.075956393,0.066345746,0.044019056,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,200,1,1,281.0109853,975.5527108,3.594771242,2.546296296,3.846153846,0.099612892,0.097671167,0.087226128,0.072870578,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,2,275.5454092,912.3712308,3.767123288,2.52293578,4.081632653,0.104751131,0.102772117,0.077199468,0.072892289,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,3,273.6163823,931.881995,3.571428571,2.477477477,3.846153846,0.10107257,0.09750947,0.076761989,0.071627968,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,4,276.1884181,826.3481113,3.793103448,2.582159624,3.846153846,0.114429593,0.112241142,0.076634103,0.083343282,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,5,252.3970871,768.6270387,3.741496599,2.422907489,3.50877193,0.10519026,0.100212192,0.080175793,0.074511549,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,400,200,2,1,146.6221153,620.3907862,2.466367713,1.697530864,2.06185567,0.092501898,0.11438489,0.068367772,0.062056527,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,200,2,2,139.8705213,616.6235655,2.682926829,1.681957187,1.869158879,0.105171559,0.126368632,0.0671541,0.06184412,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,200,2,3,143.085566,667.7681596,2.477477477,1.656626506,2.197802198,0.095055866,0.109764425,0.073067895,0.063605934,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,200,2,4,132.1544139,645.8127156,2.669902913,1.702786378,1.886792453,0.106484835,0.113718919,0.083762353,0.062867363,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,200,2,5,137.9414944,666.358049,2.791878173,1.651651652,1.98019802,0.098541701,0.107746829,0.098317877,0.064407032,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,100,2,1,95.50290392,448.9840759,2.156862745,1.406649616,1.492537313,0.073226409,0.09778634,0.056740665,0.03873195,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,100,2,2,93.25237258,347.0387207,2.263374486,1.41025641,1.515151515,0.091864597,0.109849544,0.053134295,0.041151236,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,100,2,3,100.96848,425.1781727,2.272727273,1.378446115,1.6,0.092415124,0.102612684,0.056152628,0.041370578,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,100,2,4,94.5383905,395.1484974,2.412280702,1.392405063,1.6,0.0900318,0.10766131,0.05853635,0.041970726,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,100,2,5,85.21476075,376.0233054,2.433628319,1.371571072,1.449275362,0.085249696,0.108239942,0.057089891,0.043197855,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,800,100,1,1,198.3843355,845.8693,3.005464481,2.029520295,2.352941176,0.075630272,0.077903968,0.055857324,0.039718705,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,2,179.737076,829.1046424,3.125,2.014652015,2.105263158,0.107484784,0.089577067,0.065550005,0.044426877,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,3,181.9876073,777.8689339,3.313253012,1.957295374,2.127659574,0.096321987,0.08016131,0.067754585,0.045786135,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,4,164.8031933,270.9949554,3.08988764,1.992753623,2.083333333,0.098530384,0.078597345,0.065577447,0.044587571,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,5,158.3731038,356.9657339,3.142857143,1.936619718,1.98019802,0.106224986,0.08340237,0.061287609,0.045326693,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,200,1,1,261.5760398,713.1496896,3.90070922,2.534562212,2.702702703,0.106463675,0.103340949,0.10716527,0.080230899,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,2,267.6846248,765.8931254,3.716216216,2.52293578,2.857142857,0.107686667,0.099838934,0.11897632,0.077779513,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,3,258.3609951,781.8214939,3.571428571,2.466367713,3.278688525,0.101469218,0.096569808,0.104024582,0.087257949,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,4,271.5426785,734.3663003,3.819444444,2.657004831,2.941176471,0.10709859,0.106228617,0.095574909,0.080578783,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,5,270.5781651,701.9774895,3.691275168,2.488687783,3.225806452,0.10174867,0.100714055,0.102987747,0.083298876,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,100,1,1,203.3355044,632.9824767,2.956989247,1.890034364,2.564102564,0.074815942,0.073035651,0.04101857,0.044354276,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,2,194.0118747,519.8187132,3.197674419,1.86440678,2.083333333,0.090561295,0.081149467,0.048132532,0.044862045,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,3,202.0494865,506.7835554,3.16091954,1.815181518,2.247191011,0.084147955,0.078913771,0.046546507,0.041804325,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,4,208.1580715,600.5234493,3.038674033,1.821192053,2.43902439,0.079980041,0.081147449,0.045897629,0.040442277,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,5,212.9806386,548.1014938,2.956989247,1.943462898,2.325581395,0.079483964,0.092011246,0.049143135,0.043452712,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,200,1,1,291.4277302,988.3865425,3.741496599,2.455357143,2.857142857,0.101928743,0.102101795,0.100109947,0.07648546,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,2,310.3964941,1069.924378,3.548387097,2.466367713,3.076923077,0.10325611,0.095842112,0.084643237,0.072647432,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,3,294.3212704,1011.039282,3.594771242,2.30125523,2.985074627,0.102975379,0.098750814,0.089708065,0.071451524,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,4,303.3233957,1045.413608,3.666666667,2.444444444,3.278688525,0.101964262,0.1009451,0.087393064,0.080043826,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,5,301.7158733,1013.747901,3.767123288,2.466367713,3.174603175,0.107377761,0.101512147,0.082471284,0.077566399,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,100,1,1,210.4086028,967.8125875,2.941176471,2.014652015,1.941747573,0.078250038,0.081787754,0.046478641,0.043419026,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,2,208.1580715,812.1733086,3.072625698,1.964285714,2.777777778,0.100152767,0.074946473,0.055646966,0.047080102,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,3,212.9806386,806.3217263,3.313253012,1.86440678,2.53164557,0.094445487,0.084464142,0.054470331,0.044470226,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,4,218.1247102,822.2567498,3.021978022,2.014652015,2.409638554,0.104817017,0.073911061,0.052902987,0.050755782,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,5,215.5526744,710.6357416,3.313253012,1.86440678,2.43902439,0.091618098,0.073700956,0.057337232,0.044840201,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,200,1,1,301.0728644,1242.690417,3.793103448,2.558139535,3.389830508,0.107362321,0.106221838,0.09310265,0.085724542,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,2,306.5384404,1223.833842,3.793103448,2.631578947,3.636363636,0.107712664,0.103070888,0.099428441,0.079846655,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,3,303.9664047,1266.451053,3.793103448,2.534562212,3.846153846,0.108464517,0.106880309,0.088985434,0.085391387,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,4,289.8202078,1162.544463,3.873239437,2.511415525,3.50877193,0.107170229,0.10297484,0.097383337,0.081461816,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,5,295.9287928,1111.32483,3.846153846,2.488687783,3.703703704,0.108224598,0.107185384,0.098390205,0.088099644,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,100,1,1,191.4398388,630.7271871,2.956989247,2.075471698,2.02020202,0.07872405,0.073237056,0.042819146,0.041065668,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,2,191.4398388,550.9187009,3.25443787,1.95035461,2.564102564,0.09588166,0.076726502,0.054455397,0.044655415,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,3,194.9763881,540.4874159,3.142857143,1.978417266,2.564102564,0.101131861,0.079926631,0.057671777,0.043610099,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,4,187.9032897,524.1548601,3.25443787,1.957295374,2.5,0.091418188,0.073127225,0.056933585,0.049801133,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,5,184.6882449,507.0850221,3.235294118,1.929824561,2.702702703,0.098994103,0.076367394,0.05461127,0.046985299,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,200,1,1,257.6697604,947.4342275,3.793103448,2.619047619,3.333333333,0.113482973,0.1128671,0.093647891,0.075885141,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,2,265.7073723,915.054515,3.819444444,2.570093458,3.225806452,0.104885741,0.10138604,0.089673031,0.074428602,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,3,266.0288768,910.3068267,3.819444444,2.558139535,3.333333333,0.10694352,0.103426994,0.088457615,0.075718738,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,4,275.9955154,979.342485,3.716216216,2.606635071,3.703703704,0.107308364,0.101464114,0.084868974,0.080323516,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,5,260.5633007,901.8598508,3.767123288,2.606635071,3.571428571,0.109158963,0.104775518,0.092832199,0.075122741,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,100,1,1,199.1559463,675.2405264,2.972972973,1.936619718,1.869158879,0.074616194,0.089013714,0.048189496,0.039054805,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,2,194.6548836,553.2875138,3.142857143,1.851851852,2.197802198,0.095664643,0.086748951,0.052153953,0.043086206,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,3,194.9763881,562.4438567,3.235294118,1.883561644,2.173913043,0.097840627,0.092193299,0.046899953,0.041666243,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,4,197.5484238,466.3346998,3.235294118,1.839464883,2.127659574,0.095505644,0.096191599,0.048987343,0.044131328,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
